ticker,date_pulling,industry,sector,marketCap,currentPrice,enterpriseValue,totalCashPerShare,Total Assets,Current Liabilities,EBIT,Operating Income,ttm_latest
PKOH,2024-08-18,Specialty Industrial Machinery,Industrials,385515008.0,29.25,1043273792.0,4.765,1380600000.0,357000000.0,97200000.0,94800000.0,2024-06-30
PLAB,2024-08-18,Semiconductor Equipment & Materials,Technology,1507896576.0,23.8,1302981376.0,8.837,1603453000.0,195567000.0,278561000.0,243590000.0,2024-04-30
PLPC,2024-08-18,Electrical Equipment & Parts,Industrials,584626112.0,118.98,584345728.0,9.651,572587000.0,103984000.0,52544000.0,48508000.0,2024-06-30
PLUS,2024-08-18,Software—Application,Technology,2462797056.0,91.67,2247108864.0,13.163,1650973000.0,628236000.0,155624000.0,150905000.0,2024-06-30
PLXS,2024-08-18,Electronic Components,Technology,3383944448.0,124.29,3502877440.0,9.912,3170875000.0,1724707000.0,161944000.0,187464000.0,2024-06-30
PNRG,2024-08-18,Oil & Gas E&P,Energy,230567952.0,131.62,229054096.0,1.15,334761000.0,80542000.0,59034000.0,54833000.0,2024-06-30
PODD,2024-08-18,Medical Devices,Healthcare,13568051200.0,193.51,14144846848.0,11.709,2881600000.0,486000000.0,306300000.0,272700000.0,2024-06-30
POOL,2024-08-18,Industrial Distribution,Industrials,13209688064.0,345.28,14545900544.0,2.632,3640914000.0,807373000.0,653988000.0,653988000.0,2024-06-30
POWI,2024-08-18,Semiconductors,Technology,3751883520.0,66.02,3461405440.0,5.111,804760000.0,50224000.0,19089000.0,19089000.0,2024-06-30
POWL,2024-08-18,Electrical Equipment & Parts,Industrials,2020303872.0,168.53,1647174400.0,31.202,868983000.0,418435000.0,152461000.0,152461000.0,2024-06-30
PPC,2024-08-18,Packaged Foods,Consumer Defensive,10267425792.0,43.3,12422804480.0,5.554,10078457000.0,2484345000.0,1161823000.0,1139571000.0,2024-06-30
PRAA,2024-08-18,Credit Services,Financial Services,915269696.0,23.22,4002550528.0,3.461,4661940000.0,263032000.0,111855000.0,127250000.0,2024-06-30
PRFT,2024-08-18,Information Technology Services,Technology,2637807104.0,75.03,2946904832.0,3.212,1113278000.0,81438000.0,116099000.0,111163000.0,2024-06-30
PRGS,2024-08-18,Software—Infrastructure,Technology,2423716608.0,56.66,3046987776.0,4.452,1586375000.0,307221000.0,113628000.0,128314000.0,2024-05-31
PRIM,2024-08-18,Engineering & Construction,Industrials,2906913536.0,54.16,4046306560.0,3.898,4049888000.0,1484761000.0,295226000.0,296722000.0,2024-06-30
PRMW,2024-08-18,Beverages—Non-Alcoholic,Consumer Defensive,3542917120.0,22.1,4364516864.0,3.763,3519700000.0,421100000.0,157000000.0,181100000.0,2024-06-30
PSIX,2024-08-18,Specialty Industrial Machinery,Industrials,396826400.0,17.26,530387328.0,1.253,307562000.0,243843000.0,60452000.0,60452000.0,2024-06-30
PSMT,2024-08-18,Discount Stores,Consumer Defensive,2619021824.0,85.48,2626034688.0,7.617,2020698000.0,694391000.0,202695000.0,210856000.0,2024-05-31
PTEN,2024-08-18,Oil & Gas Drilling,Energy,3588546304.0,9.13,4836564480.0,0.191,7022331000.0,851197000.0,260525000.0,372451000.0,2024-06-30
PTSI,2024-08-18,Trucking,Industrials,367441952.0,16.89,519474144.0,5.24,733527000.0,111713000.0,16142000.0,6534000.0,2024-06-30
PZZA,2024-08-18,Restaurants,Consumer Cyclical,1509274112.0,46.26,2461973504.0,0.756,838427000.0,275219000.0,136378000.0,142068000.0,2024-06-30
QCOM,2024-08-18,Semiconductors,Technology,191808503808.0,172.18,193330511872.0,11.698,52741000000.0,9747000000.0,9850000000.0,8689000000.0,2024-06-30
QGEN,2024-08-18,Diagnostics & Research,Healthcare,10374349824.0,46.68,10943110144.0,4.006,5584640000.0,1034912000.0,144218000.0,166580000.0,2024-06-30
QLYS,2024-08-18,Software—Infrastructure,Technology,4501249024.0,122.28,4256519680.0,10.682,876600000.0,371829000.0,177893000.0,177893000.0,2024-06-30
QUIK,2024-08-18,Semiconductors,Technology,126863320.0,8.77,125736392.0,1.601,47451000.0,24638000.0,2064000.0,2052000.0,2024-06-30
RAIL,2024-08-18,Railroads,Industrials,95690168.0,5.07,191176416.0,1.956,207221000.0,68126000.0,6011000.0,19903000.0,2024-06-30
RCKY,2024-08-18,Footwear & Accessories,Consumer Cyclical,218330768.0,29.31,371571776.0,0.551,467874000.0,86848000.0,41506000.0,41506000.0,2024-06-30
RCMT,2024-08-18,Conglomerates,Industrials,145484448.0,19.07,171641424.0,0.456,118278000.0,57649000.0,23892000.0,23892000.0,2024-06-30
RDNT,2024-08-18,Diagnostics & Research,Healthcare,4762849792.0,64.4,5951285760.0,10.028,3229423000.0,474201000.0,126032000.0,106493000.0,2024-06-30
REGN,2024-08-18,Biotechnology,Healthcare,130001248256.0,1179.31,120182865920.0,90.879,36086800000.0,3508600000.0,4654200000.0,4065900000.0,2024-06-30
RELL,2024-08-18,Electronic Components,Technology,165910576.0,11.54,144407248.0,1.688,192445000.0,32031000.0,418000.0,418000.0,2024-05-31
RGCO,2024-08-18,Utilities—Regulated Gas,Utilities,209896208.0,20.54,350442272.0,0.37,314154160.0,23782556.0,22708976.0,17583447.0,2024-06-30
RGLD,2024-08-18,Gold,Basic Materials,8975604736.0,136.53,8827106304.0,2.189,3269021000.0,122383000.0,331630000.0,322860000.0,2024-06-30
RICK,2024-08-18,Restaurants,Consumer Cyclical,402685568.0,44.76,648827392.0,3.884,600989000.0,57724000.0,21370000.0,57318000.0,2024-06-30
RMBS,2024-08-18,Semiconductors,Technology,4987737600.0,46.32,4585674752.0,4.02,1250623000.0,85034000.0,250296000.0,125624000.0,2024-06-30
ROCK,2024-08-18,Building Products & Equipment,Industrials,1992716928.0,65.38,1846218496.0,5.876,1376941000.0,285485000.0,152846000.0,156284000.0,2024-06-30
ROIC,2024-08-18,REIT—Retail,Real Estate,1937300736.0,15.2,3467725056.0,0.019,3011530000.0,217150000.0,114464000.0,115673000.0,2024-06-30
ROST,2024-08-18,Apparel Retail,Consumer Cyclical,49168953344.0,147.4,50349268992.0,13.953,14491782000.0,4885549000.0,2693515000.0,2442918000.0,2024-04-30
RPRX,2024-08-18,Biotechnology,Healthcare,16124280832.0,27.17,21250174976.0,4.024,17656579000.0,275701000.0,1216300000.0,960194000.0,2024-06-30
RUSHA,2024-08-18,Auto & Truck Dealerships,Consumer Cyclical,3984144896.0,52.13,5835829760.0,2.124,4506526000.0,1697901000.0,478181000.0,476268000.0,2024-06-30
RUSHB,2024-08-18,Auto & Truck Dealerships,Consumer Cyclical,3984146688.0,44.86,5263275520.0,2.124,4506526000.0,1697901000.0,478181000.0,476268000.0,2024-06-30
RYAAY,2024-08-18,Airlines,Industrials,22763599872.0,102.64,114149859328.0,3.969,18013300000.0,7006900000.0,1865500000.0,1715200000.0,2024-06-30
SAIA,2024-08-18,Trucking,Industrials,10408285184.0,392.49,10697337856.0,0.421,2957122000.0,327828000.0,504728000.0,496603000.0,2024-06-30
SAMG,2024-08-18,Asset Management,Financial Services,147220912.0,15.42,159613840.0,5.231,177585000.0,2434000.0,18396000.0,16763000.0,2024-06-30
SANM,2024-08-18,Electronic Components,Technology,3836737792.0,70.21,3725481984.0,12.036,4663531000.0,1821556000.0,349901000.0,356750000.0,2024-06-30
SBAC,2024-08-18,REIT—Specialty,Real Estate,23447166976.0,218.17,37565501440.0,2.052,9786178000.0,2459565000.0,971646000.0,1346159000.0,2024-06-30
SBLK,2024-08-18,Marine Shipping,Industrials,2415245312.0,21.15,3680946944.0,3.926,4238036000.0,477207000.0,350997000.0,316319000.0,2024-06-30
SBRA,2024-08-18,REIT—Healthcare Facilities,Real Estate,3792734208.0,16.19,6188870144.0,0.268,5351116000.0,112832000.0,167940000.0,238007000.0,2024-06-30
SBUX,2024-08-18,Restaurants,Consumer Cyclical,107438686208.0,94.81,129382588416.0,2.993,30111800000.0,7649500000.0,5934100000.0,5490800000.0,2024-06-30
SCHL,2024-08-18,Publishing,Communication Services,873975424.0,30.92,883303552.0,4.026,1671200000.0,534700000.0,18100000.0,24500000.0,2024-05-31
SCSC,2024-08-18,Electronics & Computer Distribution,Technology,1201114240.0,48.61,1199193344.0,6.437,1782988000.0,643046000.0,117115000.0,99663000.0,2024-03-31
SCVL,2024-08-18,Apparel Retail,Consumer Cyclical,1191434624.0,43.87,1491288576.0,2.558,1092582000.0,149197000.0,98315000.0,95073000.0,2024-04-30
SEIC,2024-08-18,Asset Management,Financial Services,8721015808.0,67.14,7955461632.0,6.148,2529065000.0,237131000.0,653213000.0,472521000.0,2024-06-30
SENEA,2024-08-18,Packaged Foods,Consumer Defensive,424962432.0,61.93,1038672000.0,0.8,1369125000.0,249510000.0,107730000.0,97658000.0,2024-06-30
SENEB,2024-08-18,Packaged Foods,Consumer Defensive,414230144.0,57.51,1008033728.0,0.8,1369125000.0,249510000.0,107730000.0,97658000.0,2024-06-30
SFM,2024-08-18,Grocery Stores,Consumer Defensive,9886835712.0,98.74,11327932416.0,1.771,3410519000.0,549757000.0,439514000.0,446488000.0,2024-06-30
SGC,2024-08-18,Apparel Manufacturing,Consumer Cyclical,219236176.0,13.07,295242752.0,0.797,400322000.0,92936000.0,20542000.0,20542000.0,2024-06-30
SGMA,2024-08-18,Electronic Components,Technology,19318900.0,3.17,112251760.0,0.61,243541130.0,85186560.0,48507101.0,25319020.0,2024-01-31
SGRP,2024-08-18,Specialty Business Services,Industrials,46719552.0,1.92,47224120.0,0.912,104531000.0,55023000.0,16600000.0,9103000.0,2024-03-31
SHOO,2024-08-18,Footwear & Accessories,Consumer Cyclical,3207479808.0,44.17,3197286144.0,2.647,1375064000.0,405930000.0,241057000.0,241057000.0,2024-06-30
SIFY,2024-08-18,Telecom Services,Communication Services,150582528.0,0.3475,22258122752.0,29.423,70982296000.0,23414005000.0,2364472000.0,2113698000.0,2024-06-30
SIGA,2024-08-18,Drug Manufacturers—Specialty & Generic,Healthcare,748663872.0,10.49,643361920.0,1.499,192658571.0,21378053.0,102723078.0,102723078.0,2024-06-30
SIMO,2024-08-18,Semiconductors,Technology,2151243776.0,63.87,8316413440.0,2.146,1030146000.0,185461000.0,103692000.0,83834000.0,2024-06-30
SIRI,2024-08-18,Entertainment,Communication Services,11531828224.0,2.995,20821837824.0,0.026,11185000000.0,2558000000.0,2003000000.0,2074000000.0,2024-06-30
SKYW,2024-08-18,Airlines,Industrials,2907117056.0,72.49,4937325568.0,20.803,6962439000.0,1323928000.0,353517000.0,296059000.0,2024-06-30
SLGN,2024-08-18,Packaging & Containers,Consumer Cyclical,5350695936.0,50.11,8976882688.0,2.836,7693237000.0,2395997000.0,573787000.0,593961000.0,2024-06-30
SLP,2024-08-18,Health Information Services,Healthcare,730481088.0,36.51,612437504.0,5.946,192691000.0,11320000.0,9968000.0,6998000.0,2024-05-31
SMPL,2024-08-18,Packaged Foods,Consumer Defensive,3300482560.0,32.96,3368721664.0,2.084,2185630000.0,92701000.0,217687000.0,217129000.0,2024-05-31
SNCR,2024-08-18,Software—Infrastructure,Technology,127546576.0,11.79,324300416.0,2.278,295672000.0,42401000.0,8017000.0,9670000.0,2024-06-30
SNPS,2024-08-18,Software—Infrastructure,Technology,84115587072.0,549.0,83136331776.0,10.832,11011837000.0,2508350000.0,1545866000.0,1449690000.0,2024-04-30
SOHO,2024-08-18,REIT—Hotel & Motel,Real Estate,49301068.0,1.2353,325177632.0,0.975,393443480.0,25403837.0,21092853.0,18920730.0,2023-12-31
SPNS,2024-08-18,Software—Application,Technology,2013640576.0,36.13,1892584576.0,3.342,667537000.0,142782000.0,82759000.0,82759000.0,2024-06-30
SPRO,2024-08-18,Biotechnology,Healthcare,64318432.0,1.19,6810458.0,1.175,149881000.0,45633000.0,17541000.0,20861000.0,2024-06-30
SPSC,2024-08-18,Software—Infrastructure,Technology,7380078592.0,196.8,7041019392.0,7.327,854521000.0,128546000.0,82052000.0,82052000.0,2024-06-30
SPTN,2024-08-18,Food Distribution,Consumer Defensive,714383744.0,21.17,1540038144.0,0.625,2365884000.0,643255000.0,106529000.0,128818000.0,2024-06-30
SRCL,2024-08-18,Waste Management,Industrials,5459708928.0,58.81,7370711552.0,0.376,5476800000.0,681100000.0,130900000.0,134900000.0,2024-06-30
SRPT,2024-08-18,Biotechnology,Healthcare,12727587840.0,133.46,12654160896.0,15.314,3424257000.0,688490000.0,81683000.0,37987000.0,2024-06-30
SSNC,2024-08-18,Software—Application,Technology,17839581184.0,72.69,24232806400.0,1.885,16905200000.0,2691700000.0,1389400000.0,1301100000.0,2024-06-30
STAA,2024-08-18,Medical Instruments & Supplies,Healthcare,1864724608.0,37.91,1665190528.0,4.783,512745000.0,66170000.0,26317000.0,26317000.0,2024-06-30
STKL,2024-08-18,Packaged Foods,Consumer Defensive,729087808.0,6.24,1179402880.0,0.027,704698000.0,148602000.0,16828000.0,19278000.0,2024-06-30
STLD,2024-08-18,Steel,Basic Materials,18007160832.0,116.7,19984951296.0,8.09,15061257000.0,2655952000.0,2685638000.0,2784357000.0,2024-06-30
STRA,2024-08-18,Education & Training Services,Consumer Defensive,2357898496.0,95.76,2275771648.0,10.511,2177524000.0,253439000.0,164467000.0,164467000.0,2024-06-30
STRL,2024-08-18,Engineering & Construction,Industrials,3439944704.0,111.93,3298200064.0,17.57,1964550000.0,820856000.0,249934000.0,228525000.0,2024-06-30
STRT,2024-08-18,Auto Parts,Consumer Cyclical,158187792.0,38.89,167753312.0,6.372,348549000.0,120772000.0,9423000.0,9119000.0,2024-03-31
STX,2024-08-18,Computer Hardware,Technology,21383139328.0,101.73,25652547584.0,6.461,7739000000.0,3099000000.0,777000000.0,422000000.0,2024-06-30
SUPN,2024-08-18,Drug Manufacturers—Specialty & Generic,Healthcare,1903891584.0,34.55,1596681088.0,6.3,1315829000.0,308656000.0,37424000.0,40637000.0,2024-06-30
SWKS,2024-08-18,Semiconductors,Technology,17140720640.0,107.32,17072561152.0,7.945,8236400000.0,562900000.0,860300000.0,849700000.0,2024-06-30
TAIT,2024-08-18,Electronics & Computer Distribution,Technology,17491528.0,2.905,7069151.0,1.666,18486000.0,1380000.0,563000.0,563000.0,2024-03-31
TATT,2024-08-18,Aerospace & Defense,Industrials,150238112.0,14.775,165844128.0,0.888,140949000.0,32826000.0,7601000.0,7337000.0,2024-03-31
TAYD,2024-08-18,Specialty Industrial Machinery,Industrials,160921296.0,51.6,129958400.0,9.928,63077418.0,11830732.0,9479419.0,9479419.0,2024-05-31
TECH,2024-08-18,Biotechnology,Healthcare,11743233024.0,74.52,12030998528.0,0.968,2721170000.0,149820000.0,249274000.0,247443000.0,2024-03-31
TGTX,2024-08-18,Biotechnology,Healthcare,3418491904.0,22.08,3063053056.0,1.514,401207000.0,108664000.0,108186000.0,101845000.0,2024-06-30
THRM,2024-08-18,Auto Parts,Consumer Cyclical,1582973440.0,50.52,1708859776.0,4.006,1240553000.0,326118000.0,79771000.0,118587000.0,2024-06-30
TIGR,2024-08-18,Capital Markets,Financial Services,596185792.0,3.8,7160388608.0,0.82,3999095906.0,3325045551.0,103988196.0,87556470.0,2024-03-31
TILE,2024-08-18,Building Products & Equipment,Industrials,1018572608.0,17.47,1403798656.0,1.615,1216117000.0,214703000.0,120769000.0,128734000.0,2024-06-30
TLF,2024-08-18,Specialty Retail,Consumer Cyclical,34027100.0,4.04,32362086.0,1.369,72794000.0,7917000.0,3389000.0,3352000.0,2024-06-30
TRAK,2024-08-18,Software—Application,Technology,337142144.0,18.5,313189984.0,1.342,51333478.0,4644905.0,6103258.0,4868411.0,2024-03-31
TREE,2024-08-18,Financial Conglomerates,Financial Services,670070400.0,50.22,1164177408.0,5.004,802193000.0,113110000.0,23401000.0,23401000.0,2024-06-30
TRIP,2024-08-18,Travel Services,Consumer Cyclical,1913204480.0,13.8,1651201536.0,8.483,2779000000.0,916000000.0,162000000.0,139000000.0,2024-06-30
TRNS,2024-08-18,Industrial Distribution,Industrials,1090100608.0,119.2,1089601152.0,2.477,323652000.0,31802000.0,20929000.0,20240000.0,2024-06-30
TROW,2024-08-18,Asset Management,Financial Services,24214210560.0,108.78,22770089984.0,12.196,13089800000.0,380800000.0,2263600000.0,2263600000.0,2024-06-30
TRS,2024-08-18,Packaging & Containers,Consumer Cyclical,982038784.0,24.16,1423667840.0,0.861,1365840000.0,155690000.0,66380000.0,66930000.0,2024-06-30
TSCO,2024-08-18,Specialty Retail,Consumer Cyclical,28421324800.0,263.48,33153062912.0,3.66,9784524000.0,2544535000.0,1499723000.0,1499723000.0,2024-06-30
TSEM,2024-08-18,Semiconductors,Technology,4443990528.0,40.01,3397945600.0,11.111,2962167000.0,290175000.0,564714000.0,176685000.0,2024-06-30
TSLA,2024-08-18,Auto Manufacturers,Consumer Cyclical,690425561088.0,216.12,673015660544.0,9.616,112832000000.0,27729000000.0,7937000000.0,7226000000.0,2024-06-30
TSRI,2024-08-18,Software—Application,Technology,29028580.0,13.38,19073336.0,4.914,24646817.0,6437089.0,2093244.0,2085076.0,2024-02-29
TTEK,2024-08-18,Engineering & Construction,Industrials,12259990528.0,229.02,13104391168.0,3.966,4084905000.0,1246262000.0,470669000.0,492791000.0,2024-06-30
TTMI,2024-08-18,Electronic Components,Technology,1922795904.0,18.86,2485469952.0,4.415,3343364000.0,712100000.0,93243000.0,138885000.0,2024-06-30
TWIN,2024-08-18,Specialty Industrial Machinery,Industrials,184473872.0,13.18,211018112.0,1.434,288754000.0,98636000.0,18121000.0,15159000.0,2024-03-31
TXN,2024-08-18,Semiconductors,Technology,183093116928.0,200.53,187296104448.0,10.611,35048000000.0,3637000000.0,6453000000.0,5835000000.0,2024-06-30
TXRH,2024-08-18,Restaurants,Consumer Cyclical,11152327680.0,167.26,11777761280.0,2.961,2861911000.0,644327000.0,440211000.0,440211000.0,2024-06-30
TZOO,2024-08-18,Advertising Agencies,Communication Services,145884672.0,11.87,146727568.0,1.023,51513000.0,32827000.0,17190000.0,17190000.0,2024-06-30
UCTT,2024-08-18,Semiconductor Equipment & Materials,Technology,1755292800.0,38.98,2160894208.0,7.095,1927300000.0,351400000.0,66500000.0,50400000.0,2024-06-30
UFPI,2024-08-18,Lumber & Wood Production,Basic Materials,7238945280.0,118.83,6608124416.0,17.697,4138494000.0,588388000.0,636948000.0,581131000.0,2024-06-30
UFPT,2024-08-18,Medical Devices,Healthcare,2502762240.0,326.12,2533988352.0,2.18,422396000.0,51787000.0,61636000.0,63596000.0,2024-06-30
UG,2024-08-18,Household & Personal Products,Consumer Defensive,55775048.0,12.14,45916120.0,2.146,13834678.0,1713009.0,3654423.0,3654423.0,2024-06-30
UHAL,2024-08-18,Rental & Leasing Services,Industrials,12311432192.0,68.67,18545281024.0,5.881,19305427000.0,1737744000.0,1020130000.0,962730000.0,2024-06-30
ULBI,2024-08-18,Electrical Equipment & Parts,Industrials,172383616.0,10.37,182106112.0,0.402,169817000.0,20573000.0,14405000.0,13764000.0,2024-06-30
ULTA,2024-08-18,Specialty Retail,Consumer Cyclical,18000058368.0,377.23,19368216576.0,10.994,5631939000.0,1572724000.0,1647678000.0,1647678000.0,2024-04-30
URBN,2024-08-18,Apparel Retail,Consumer Cyclical,3805083648.0,40.74,4392547840.0,5.209,4188702000.0,1034224000.0,392510000.0,379440000.0,2024-04-30
USLM,2024-08-18,Building Materials,Basic Materials,2204048640.0,77.08,1979361920.0,7.806,484155000.0,14069000.0,98469000.0,98469000.0,2024-06-30
UTHR,2024-08-18,Biotechnology,Healthcare,14281230336.0,320.99,11809722368.0,66.789,6723200000.0,832300000.0,1456700000.0,1263300000.0,2024-06-30
UTMD,2024-08-18,Medical Instruments & Supplies,Healthcare,237452528.0,68.29,148508320.0,25.659,130032000.0,3939000.0,15978000.0,15978000.0,2024-06-30
VALU,2024-08-18,Financial Data & Stock Exchanges,Financial Services,395591296.0,42.0,332030240.0,7.256,136035000.0,22254000.0,9141000.0,9141000.0,2024-04-30
VECO,2024-08-18,Semiconductor Equipment & Materials,Technology,2178832640.0,38.37,2197206784.0,5.369,1235115000.0,203973000.0,97741000.0,85213000.0,2024-06-30
VICR,2024-08-18,Electronic Components,Technology,1705952384.0,37.85,1461767936.0,5.589,613234000.0,67836000.0,26652000.0,26652000.0,2024-06-30
VIRC,2024-08-18,"Furnishings, Fixtures & Appliances",Consumer Cyclical,275042976.0,16.97,288551168.0,0.04,152473000.0,41661000.0,36172000.0,35206000.0,2024-04-30
VLGEA,2024-08-18,Grocery Stores,Consumer Defensive,422658176.0,28.58,681930816.0,7.705,970203000.0,172787000.0,77807000.0,63004000.0,2024-04-30
VRA,2024-08-18,Footwear & Accessories,Consumer Cyclical,185478256.0,6.29,208186176.0,1.872,368689000.0,63000000.0,10827000.0,10827000.0,2024-04-30
VRNT,2024-08-18,Software—Infrastructure,Technology,2024225664.0,32.8,2675227392.0,3.843,2190012000.0,394196000.0,86753000.0,83858000.0,2024-04-30
VRSK,2024-08-18,Consulting Services,Industrials,37974511616.0,266.63,40635662336.0,4.447,4767900000.0,1371300000.0,1276100000.0,1157700000.0,2024-06-30
VRSN,2024-08-18,Software—Infrastructure,Technology,17554335744.0,179.86,18667335680.0,7.069,1505100000.0,1191300000.0,1088300000.0,1035700000.0,2024-06-30
